Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Profit,Shipping Cost,Discount,Order Priority,Ship Mode
IN-2013-EH139907-41634,2013-12-26,2013-12-30,EH-139907,OFF-PA-4000,18.52,1,7.81,1.98,0.1,High,Standard Class
IN-2014-EA140357-41807,2014-06-17,2014-06-20,EA-140357,OFF-LA-5387,9.77,1,4.34,1.98,0.1,High,Second Class
CA-2013-NF847523-41549,2013-10-02,2013-10-07,NF-847523,OFF-BI-2914,6.66,1,0.57,1.6,0,Medium,Standard Class
RS-2015-EM4095108-42238,2015-08-22,2015-08-27,EM-4095108,OFF-BI-2919,10.08,1,4.62,1.98,0,Medium,Standard Class
IT-2015-FO1430564-42342,2015-12-04,2015-12-06,FO-1430564,OFF-SU-4131,48.63,1,2.91,1.98,0,Medium,Second Class
NI-2014-GW460595-41895,2014-09-13,2014-09-18,GW-460595,FUR-FU-4042,14.16,1,-23.13,1.98,0.7,Medium,Second Class
UG-2014-GH4665136-41877,2014-08-26,2014-08-29,GH-4665136,OFF-BI-4805,9.14,1,-6.11,1.98,0.7,Medium,First Class
RS-2014-GT4710108-41800,2014-06-10,2014-06-17,GT-4710108,OFF-LA-3312,21.12,2,3.96,1.98,0,Low,Standard Class
IT-2014-HD14785124-41878,2014-08-27,2014-08-31,HD-14785124,OFF-FA-5486,14.07,2,-3.69,1.98,0.5,Medium,Standard Class
CA-2014-NF18475140-41844,2014-07-24,2014-07-28,NF-184751402,OFF-BI-4349,11.42,4,-18.84,1.1,0.8,Medium,Standard Class
CA-2014-NK18490140-41839,2014-07-19,2014-07-23,NK-184901406,OFF-ST-6156,284.08,10,24.86,18.93,0.2,Medium,Standard Class
ID-2015-JC153407-42324,2015-11-16,2015-11-22,JC-153407,OFF-FA-2960,40.07,4,-1.45,1.98,0.1,Medium,Standard Class
IZ-2013-JP546061-41444,2013-06-19,2013-06-24,JP-546061,OFF-SU-4314,13.83,1,2.19,1.98,0,High,Standard Class
CA-2015-NK18490140-42290,2015-10-13,2015-10-15,NK-184901404,OFF-BI-3711,101.84,5,36.92,11.64,0.2,Medium,First Class
IN-2014-JE1574527-41934,2014-10-22,2014-10-29,JE-1574527,OFF-BI-6375,12.69,1,4.92,1.98,0,Medium,Standard Class
ID-2013-JL158507-41395,2013-05-01,2013-05-08,JL-158507,OFF-FA-2958,13.28,2,-8.68,1.98,0.4,Medium,Standard Class
CA-2015-NK18490140-42174,2015-06-19,2015-06-21,NK-184901402,OFF-PA-6478,74.35,3,23.24,10.98,0.2,High,Second Class
CA-2015-NK18490140-42272,2015-09-25,2015-09-29,NK-184901404,OFF-PA-3155,31.08,6,15.23,3.36,0,Medium,Second Class
IT-2012-JC1610564-41053,2012-05-24,2012-05-28,JC-1610564,OFF-AR-3488,24.09,1,4.56,1.98,0,Medium,Standard Class
SA-2013-JP6135110-41439,2013-06-14,2013-06-18,JP-6135110,OFF-AR-5925,22.74,2,5.22,1.98,0,Medium,Standard Class
CA-2014-NK18490140-41930,2014-10-18,2014-10-21,NK-184901404,OFF-BI-3265,18.16,5,6.58,3.23,0.2,Critical,First Class
CA-2015-NK18490140-42299,2015-10-22,2015-10-27,NK-184901408,OFF-AR-5308,17.86,4,2.01,2.01,0.2,Medium,Standard Class
MX-2015-JR1621031-42175,2015-06-20,2015-06-26,JR-1621031,OFF-LA-3272,14.04,3,6.42,1.98,0,Medium,Standard Class
CA-2014-NK18490140-41839,2014-07-19,2014-07-23,NK-184901406,OFF-AR-5304,11.26,8,1.27,1.97,0.2,Medium,Standard Class
CA-2014-NK18490140-41839,2014-07-19,2014-07-23,NK-184901406,OFF-PA-6516,18.5,4,6.7,1.86,0.2,Medium,Standard Class
UP-2012-LB6735137-41052,2012-05-23,2012-05-29,LB-6735137,OFF-BI-3187,29.37,1,10.26,1.98,0,Medium,Standard Class
IT-2012-LB1679548-41209,2012-10-27,2012-11-02,LB-1679548,OFF-AR-3484,35.59,2,12.61,1.98,0.1,Medium,Standard Class
NI-2012-LB679595-41263,2012-12-20,2012-12-24,LB-679595,TEC-MA-5538,15.12,1,-28.23,1.98,0.7,Medium,Standard Class
SF-2013-LW6825117-41598,2013-11-20,2013-11-27,LW-6825117,OFF-BI-3717,13.5,1,4.32,1.98,0,Medium,Standard Class
CA-2013-NK18490140-41422,2013-05-28,2013-06-03,NK-184901404,OFF-AR-5288,6.63,3,1.79,1.69,0,Low,Standard Class
CA-2015-NK18490140-42272,2015-09-25,2015-09-29,NK-184901404,OFF-SU-3005,7.3,2,2.19,1.55,0,Medium,Second Class
CA-2015-NK18490140-42290,2015-10-13,2015-10-15,NK-184901404,TEC-AC-5179,0.99,1,0.44,1.19,0,Medium,First Class
CA-2015-NS18505140-42024,2015-01-20,2015-01-25,NS-185051406,FUR-CH-4396,887.27,3,-63.38,118.98,0.3,Medium,Second Class
IZ-2015-MS753061-42318,2015-11-10,2015-11-15,MS-753061,OFF-ST-6023,21.54,2,0,1.98,0,Medium,Standard Class
ES-2013-MC17605139-41451,2013-06-26,2013-06-26,MC-17605139,FUR-TA-5050,508.38,2,172.8,1.98,0,Medium,Same Day
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,TEC-AC-5105,297.58,3,-7.44,60.68,0.2,Critical,Second Class
ID-2012-ME1801027-40949,2012-02-10,2012-02-13,ME-1801027,OFF-SU-2984,9.17,1,-7.73,1.98,0.5,High,Second Class
ES-2013-MB18085139-41500,2013-08-14,2013-08-21,MB-18085139,OFF-LA-3272,35.1,5,12.6,1.98,0,Medium,Standard Class
MX-2013-MC1813051-41347,2013-03-14,2013-03-19,MC-1813051,OFF-PA-4466,45.2,2,6.32,1.98,0,Medium,Second Class
CG-2013-ML826533-41599,2013-11-21,2013-11-22,ML-826533,OFF-AR-3498,15.12,1,5.43,1.98,0,Medium,First Class
MX-2014-MY1829536-41962,2014-11-19,2014-11-25,MY-1829536,OFF-SU-4320,50.82,2,5.06,1.98,0.2,Medium,Standard Class
CA-2015-NS18505140-42279,2015-10-02,2015-10-03,NS-185051404,OFF-AP-3362,241.96,2,60.49,41.79,0,High,First Class
CA-2015-NS18505140-42363,2015-12-25,2015-12-28,NS-185051402,OFF-ST-4013,264.32,2,19.82,26.08,0.2,High,First Class
NI-2012-ND837095-40985,2012-03-17,2012-03-22,ND-837095,OFF-ST-5688,14.4,2,-27.84,1.98,0.7,Medium,Standard Class
HU-2013-NF838557-41522,2013-09-05,2013-09-07,NF-838557,OFF-BI-3248,11.07,1,3.42,1.98,0,High,First Class
BK-2013-NW840017-41492,2013-08-06,2013-08-10,NW-840017,OFF-EN-5034,40.05,1,1.98,1.98,0,High,Second Class
UG-2015-NC8535136-42076,2015-03-13,2015-03-17,NC-8535136,FUR-FU-6270,14.66,1,-17.62,1.98,0.7,Medium,Standard Class
IN-2015-NH1861059-42349,2015-12-11,2015-12-16,NH-1861059,OFF-EN-4911,51.77,2,-18.61,1.98,0.47,Medium,Standard Class
CA-2015-NS18505140-42024,2015-01-20,2015-01-25,NS-185051406,TEC-PH-6365,429.6,2,-93.08,24.61,0.4,Medium,Second Class
TU-2014-PJ9015134-41842,2014-07-22,2014-07-26,PJ-9015134,OFF-FA-2950,11.71,2,-12.65,1.98,0.6,Medium,Standard Class
ID-2013-PF191207-41286,2013-01-12,2013-01-13,PF-191207,OFF-BI-4826,4.41,1,-0.3,1.98,0.4,High,First Class
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,OFF-PA-6478,74.35,3,23.24,22.49,0.2,Critical,Second Class
YM-2013-PB9210145-41418,2013-05-24,2013-05-29,PB-9210145,OFF-PA-4464,14.49,1,-28.5,1.98,0.7,Medium,Second Class
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,TEC-AC-5103,94.99,2,-2.37,18.53,0.2,Critical,Second Class
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,OFF-ST-6157,41.92,5,3.67,10.11,0.2,Critical,Second Class
US-2015-RO1978055-42045,2015-02-10,2015-02-14,RO-1978055,OFF-FA-5482,22.68,5,-9.12,1.98,0.4,Medium,Standard Class
CA-2015-NS18505140-42279,2015-10-02,2015-10-03,NS-185051404,OFF-BI-6209,61.78,13,20.85,8.74,0.2,High,First Class
IR-2014-RA991560-41782,2014-05-23,2014-05-27,RA-991560,OFF-AR-3463,32.19,1,12.21,1.98,0,Medium,Standard Class
CA-2015-NS18505140-42279,2015-10-02,2015-10-03,NS-185051404,FUR-CH-5230,108.61,4,9.5,3.7,0.2,High,First Class
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,OFF-AR-3968,14.04,3,1.58,3.69,0.2,Critical,Second Class
NI-2012-SN1056095-41065,2012-06-05,2012-06-11,SN-1056095,OFF-PA-4468,8.93,1,-8.05,1.98,0.7,Medium,Standard Class
TU-2012-SG10605134-41049,2012-05-20,2012-05-24,SG-10605134,TEC-PH-5253,31.93,1,-31.16,1.98,0.6,Medium,Standard Class
CA-2015-NS18505140-42024,2015-01-20,2015-01-25,NS-185051406,FUR-FU-2858,31.97,2,6.39,2.1,0.2,Medium,Second Class
ES-2013-SM2095048-41341,2013-03-08,2013-03-12,SM-2095048,OFF-AR-3465,43.65,3,9.54,1.98,0,High,Standard Class
ID-2013-SF2096559-41637,2013-12-29,2014-01-03,SF-2096559,OFF-PA-6616,21.5,2,-16.24,1.98,0.47,Medium,Standard Class
IT-2014-TN2104045-41871,2014-08-20,2014-08-27,TN-2104045,OFF-LA-6030,26.1,4,-2.1,1.98,0.5,Medium,Standard Class
CA-2015-NS18505140-42024,2015-01-20,2015-01-25,NS-185051406,OFF-PA-6214,21.7,4,7.05,1.68,0.2,Medium,Second Class
CA-2014-NS18505140-41968,2014-11-25,2014-11-27,NS-185051402,OFF-FA-3835,4.34,3,0.87,1.42,0.2,Critical,Second Class
AG-2015-TB112503-42368,2015-12-30,2016-01-04,TB-112503,OFF-BI-4826,58.8,8,18,1.98,0,Medium,Second Class
KG-2013-TA1138570-41517,2013-08-31,2013-09-05,TA-1138570,OFF-SU-2987,64.44,4,19.32,1.98,0,Medium,Standard Class
NI-2012-TH1155095-41063,2012-06-03,2012-06-08,TH-1155095,FUR-CH-4524,21.6,1,-35.28,1.98,0.7,Medium,Standard Class
CA-2015-NS18505140-42279,2015-10-02,2015-10-03,NS-185051404,OFF-BI-6391,1.44,1,0.5,1.28,0.2,High,First Class
IT-2015-TG21640124-42364,2015-12-26,2015-12-31,TG-21640124,TEC-AC-3378,20.97,1,-5.46,1.98,0.5,Medium,Standard Class
IT-2015-TG21640124-42364,2015-12-26,2015-12-31,TG-21640124,FUR-FU-3049,20,1,-22.03,1.98,0.6,Medium,Standard Class
TU-2015-TG11640134-42329,2015-11-21,2015-11-23,TG-11640134,OFF-AR-3526,43.13,2,-39.91,1.98,0.6,Medium,Second Class
MD-2015-VB1174583-42095,2015-04-01,2015-04-05,VB-1174583,OFF-BI-6404,12.9,2,3.3,1.98,0,Medium,Standard Class
CA-2014-NM18520140-41977,2014-12-04,2014-12-07,NM-185201404,TEC-AC-5153,1649.95,5,659.98,217.29,0,High,First Class
NI-2015-VG1180595-42131,2015-05-07,2015-05-13,VG-1180595,OFF-AR-6118,15.62,2,-18.76,1.98,0.7,Medium,Standard Class
CA-2014-NM18520140-41977,2014-12-04,2014-12-07,NM-185201404,FUR-FU-2870,111.9,6,51.47,29.43,0,High,First Class
MX-2014-IL1510028-41824,2014-07-04,2014-07-09,IL-1510028,OFF-PA-6607,35.12,2,9.48,1.979,0,Medium,Standard Class
US-2013-SV2036555-41340,2013-03-07,2013-03-09,SV-2036555,OFF-BI-3733,3.84,2,-1.12,1.979,0.4,Critical,Second Class
MX-2014-MD1786093-41969,2014-11-26,2014-11-30,MD-1786093,OFF-BI-3737,9.68,2,4.44,1.978,0,High,Standard Class
MX-2013-MS1736539-41452,2013-06-27,2013-07-02,MS-1736539,TEC-AC-5193,19.6,1,4.1,1.977,0,Medium,Second Class
MX-2015-TP2141555-42321,2015-11-13,2015-11-17,TP-2141555,OFF-FA-3068,12.35,3,-2.89,1.977,0.4,High,Standard Class
MX-2012-BW1106536-40935,2012-01-27,2012-01-31,BW-1106536,OFF-FA-6205,34.56,5,7.26,1.976,0.2,Medium,Standard Class
MX-2013-JO1555093-41425,2013-05-31,2013-06-04,JO-1555093,OFF-SU-4303,49.52,2,12.36,1.976,0,Medium,Standard Class
MX-2015-RD1990018-42280,2015-10-03,2015-10-06,RD-1990018,FUR-FU-5719,33.48,1,5.34,1.976,0,High,First Class
MX-2014-CS1225093-41854,2014-08-03,2014-08-10,CS-1225093,OFF-BI-2912,12.24,3,5.22,1.976,0,Low,Standard Class
MX-2014-AG1039082-41907,2014-09-25,2014-09-30,AG-1039082,OFF-EN-4438,17.92,2,8.6,1.974,0,Medium,Standard Class
US-2014-KB1658555-41791,2014-06-01,2014-06-05,KB-1658555,TEC-AC-3395,32.74,2,-2.18,1.974,0.4,Medium,Standard Class
MX-2013-MS1771082-41453,2013-06-28,2013-07-03,MS-1771082,OFF-FA-3061,18.72,2,7.28,1.974,0,Medium,Standard Class
MX-2015-DB1291036-42367,2015-12-29,2016-01-02,DB-1291036,OFF-FA-5487,15.14,2,0.94,1.973,0.2,High,Standard Class
MX-2012-DN1369082-41165,2012-09-13,2012-09-19,DN-1369082,OFF-LA-4663,17.52,3,2.4,1.973,0,Medium,Standard Class
US-2014-TZ2158018-41737,2014-04-08,2014-04-13,TZ-2158018,FUR-FU-5741,11.82,2,-10.66,1.973,0.6,Medium,Standard Class
MX-2015-TB2117539-42256,2015-09-09,2015-09-14,TB-2117539,OFF-AR-6114,29.6,2,5.92,1.972,0,Medium,Standard Class
MX-2015-TP2141555-42321,2015-11-13,2015-11-17,TP-2141555,OFF-FA-5481,10.55,3,0.65,1.971,0.4,High,Standard Class
CA-2014-NM18520140-41791,2014-06-01,2014-06-07,NM-185201406,TEC-PH-4897,179.7,6,88.05,8.87,0,Medium,Standard Class
TU-2015-AB165134-42353,2015-12-15,2015-12-19,AB-165134,OFF-EN-5044,19.22,2,-15.88,1.97,0.6,Medium,Standard Class
US-2014-AS102255-41965,2014-11-22,2014-11-24,AS-102255,FUR-CH-5366,19.38,1,-7.44,1.97,0.4,High,Second Class
CA-2013-NM18520140-41525,2013-09-08,2013-09-11,NM-185201404,OFF-ST-4093,41.88,6,0.84,6.99,0,Medium,First Class
UG-2012-AG390136-41069,2012-06-09,2012-06-13,AG-390136,OFF-ST-6275,16.12,1,-31.19,1.97,0.7,High,Standard Class
AG-2015-AC4203-42065,2015-03-02,2015-03-07,AC-4203,OFF-FA-6190,27.24,2,13.02,1.97,0,Medium,Standard Class
ES-2015-AC10660120-42214,2015-07-29,2015-08-03,AC-10660120,OFF-PA-3999,43.98,2,20.22,1.97,0,Medium,Standard Class
US-2013-NM18520140-41544,2013-09-27,2013-09-29,NM-185201402,FUR-FU-3918,24.29,3,-12.75,3.8,0.6,High,First Class
ID-2015-BF11005130-42361,2015-12-23,2015-12-29,BF-11005130,OFF-LA-4538,9.38,2,-6.22,1.97,0.47,Low,Standard Class
IN-2014-BM1114066-41916,2014-10-04,2014-10-08,BM-1114066,OFF-FA-6191,133.2,10,23.7,1.97,0,High,Standard Class
CA-2013-NM18520140-41525,2013-09-08,2013-09-11,NM-185201404,OFF-PA-6481,26.4,5,11.88,3.14,0,Medium,First Class
TU-2013-BP1230134-41615,2013-12-07,2013-12-11,BP-1230134,OFF-PA-4461,21.01,1,-22.07,1.97,0.6,High,Standard Class
PL-2014-BO1425103-41858,2014-08-07,2014-08-11,BO-1425103,OFF-AR-3546,28.44,2,0.54,1.97,0,Medium,Standard Class
HR-2015-BS159030-42132,2015-05-08,2015-05-11,BS-159030,OFF-EN-3088,17.04,1,4.26,1.97,0,High,Second Class
US-2012-CW1190536-41241,2012-11-28,2012-11-30,CW-1190536,OFF-LA-6056,7.36,2,-0.56,1.97,0.2,High,Second Class
CA-2014-NM18520140-41646,2014-01-07,2014-01-11,NM-185201402,FUR-FU-4228,23.08,3,-10.96,2.14,0.6,Medium,Standard Class
ID-2014-CC1237059-41912,2014-09-30,2014-10-04,CC-1237059,OFF-FA-6202,8.33,2,-3.79,1.97,0.47,High,Standard Class
US-2013-NM18520140-41609,2013-12-01,2013-12-02,NM-185201402,FUR-FU-4070,6.69,4,-4.01,1.79,0.6,Medium,Same Day
ID-2013-DS130307-41335,2013-03-02,2013-03-08,DS-130307,OFF-SU-4313,13.36,2,-6.02,1.97,0.4,Medium,Standard Class
TU-2012-DH3075134-41121,2012-07-31,2012-08-05,DH-3075134,TEC-AC-4171,16.12,1,-19.34,1.97,0.6,High,Standard Class
ID-2014-DB132107-41934,2014-10-22,2014-10-24,DB-132107,OFF-BI-3718,36,5,-18,1.97,0.4,High,Second Class
IN-2015-DK1337566-42155,2015-05-31,2015-06-07,DK-1337566,OFF-BI-3733,14.4,3,4.86,1.97,0,Medium,Standard Class
JO-2014-DA345067-41732,2014-04-03,2014-04-07,DA-345067,FUR-FU-5741,22.17,1,0,1.97,0,Medium,Standard Class
IT-2014-DJ13630139-41950,2014-11-07,2014-11-09,DJ-13630139,FUR-FU-3928,70.43,2,-27.19,1.97,0.3,Critical,First Class
ID-2014-DO136457-41783,2014-05-24,2014-05-27,DO-136457,OFF-FA-6201,18.41,2,-1.03,1.97,0.1,Medium,Second Class
IN-2015-EB137057-42210,2015-07-25,2015-07-28,EB-137057,OFF-AR-6121,45.23,5,17.48,1.97,0.1,Medium,Second Class
CA-2014-NM18520140-41997,2014-12-24,2014-12-29,NM-185201406,OFF-BI-6334,5.55,3,-4.07,1.45,0.7,Medium,Standard Class
ES-2015-EM1396048-42353,2015-12-15,2015-12-19,EM-1396048,OFF-FA-6202,12.38,3,-1.76,1.97,0.5,Medium,Standard Class
IN-2014-FM1421559-41866,2014-08-15,2014-08-19,FM-1421559,OFF-BI-3721,38.17,3,5.5,1.97,0.17,Medium,Standard Class
CA-2014-NM18520140-41791,2014-06-01,2014-06-07,NM-185201406,OFF-BI-3281,7.15,3,2.32,1.41,0.2,Medium,Standard Class
EG-2013-FO430538-41290,2013-01-16,2013-01-21,FO-430538,OFF-AR-3545,29.22,1,3.78,1.97,0,Medium,Second Class
IN-2014-FW1439559-41836,2014-07-16,2014-07-20,FW-1439559,OFF-EN-4454,26.43,2,-0.03,1.97,0.47,Medium,Standard Class
IN-2013-GR1456066-41511,2013-08-25,2013-08-27,GR-1456066,OFF-BI-2918,17.88,2,4.08,1.97,0,High,First Class
ES-2013-JK1520564-41584,2013-11-06,2013-11-10,JK-1520564,OFF-FA-5472,37.08,3,7.38,1.97,0,Medium,Standard Class
IT-2015-JW1522091-42234,2015-08-18,2015-08-23,JW-1522091,OFF-BI-6381,26.76,4,-6.48,1.97,0.5,Medium,Standard Class
ID-2015-JC1534097-42299,2015-10-22,2015-10-27,JC-1534097,OFF-FA-5464,19.77,2,-9.93,1.97,0.5,Medium,Standard Class
CA-2014-NM18520140-41646,2014-01-07,2014-01-11,NM-185201402,OFF-PA-6575,25.92,5,9.07,1.36,0.2,Medium,Standard Class
CA-2014-NM18520140-41934,2014-10-22,2014-10-28,NM-185201404,OFF-PA-5677,22.92,3,11.23,1.34,0,Medium,Standard Class
ES-2014-JP15460139-41879,2014-08-28,2014-09-03,JP-15460139,OFF-EN-4434,37.58,2,8.3,1.97,0.1,Medium,Standard Class
ES-2012-JF1549064-40968,2012-02-29,2012-03-04,JF-1549064,OFF-BI-4828,17.82,2,3.18,1.97,0,Medium,Standard Class
US-2014-NM18520140-41869,2014-08-18,2014-08-22,NM-185201404,OFF-BI-2925,15.71,4,5.7,1.33,0.2,Medium,Standard Class
IN-2013-JC157757-41514,2013-08-28,2013-08-30,JC-157757,OFF-EN-3093,6.48,1,2.37,1.97,0.1,Critical,First Class
ES-2013-JM15865139-41360,2013-03-27,2013-04-01,JM-15865139,OFF-BI-3290,23.64,4,8.4,1.97,0,Medium,Second Class
ES-2014-JM1586545-41803,2014-06-13,2014-06-18,JM-1586545,OFF-LA-6063,11.43,1,2.73,1.97,0,Medium,Second Class
TU-2012-JK6090134-41137,2012-08-16,2012-08-20,JK-6090134,OFF-AR-3492,11.17,1,-13.7,1.97,0.6,Medium,Standard Class
US-2013-NM18520140-41544,2013-09-27,2013-09-29,NM-185201402,OFF-BI-6345,15.08,2,-22.62,1.1,0.8,High,First Class
US-2015-NM18520140-42125,2015-05-01,2015-05-03,NM-185201406,OFF-LA-3220,5.76,2,2.82,1.1,0,High,First Class
CA-2012-NC18535140-41112,2012-07-22,2012-07-26,NC-185351404,TEC-PH-6348,604.75,6,60.48,52.86,0.2,High,Standard Class
ES-2015-KH16360139-42195,2015-07-10,2015-07-14,KH-16360139,OFF-BI-3736,17.1,3,7.11,1.97,0,High,Standard Class
IN-2015-KN1645058-42109,2015-04-15,2015-04-19,KN-1645058,OFF-BI-6371,27.99,1,3.9,1.97,0,Medium,Standard Class
TZ-2013-KT6480129-41514,2013-08-28,2013-09-01,KT-6480129,OFF-BI-3718,12,1,0.48,1.97,0,Medium,Standard Class
IN-2014-KA1652592-41641,2014-01-02,2014-01-06,KA-1652592,TEC-AC-4172,76.2,2,25.86,1.97,0,Medium,Standard Class
AJ-2015-LW68259-42300,2015-10-23,2015-10-28,LW-68259,OFF-LA-5398,13.32,2,6.24,1.97,0,High,Standard Class
EG-2015-LS694538-42024,2015-01-20,2015-01-22,LS-694538,OFF-AR-6123,11.31,1,0.99,1.97,0,High,First Class
EG-2012-LW699038-41165,2012-09-13,2012-09-17,LW-699038,OFF-BI-6380,13.02,1,4.02,1.97,0,High,Standard Class
CA-2015-NC18535140-42348,2015-12-10,2015-12-14,NC-185351404,OFF-PA-5274,419.4,5,146.79,43.86,0.2,High,Standard Class
ID-2015-LR17035102-42087,2015-03-24,2015-03-30,LR-17035102,OFF-AR-3555,28.48,1,-17.63,1.97,0.45,Medium,Standard Class
IN-2013-MH1729058-41576,2013-10-29,2013-11-04,MH-1729058,OFF-LA-6050,21,2,9,1.97,0,Medium,Standard Class
CA-2012-NC18535140-41140,2012-08-19,2012-08-24,NC-185351408,FUR-CH-5755,500.24,13,145.07,29.5,0,Medium,Standard Class
ES-2012-MH1762062-41060,2012-05-31,2012-06-05,MH-1762062,OFF-EN-5032,25.23,1,-5.58,1.97,0.5,High,Standard Class
ID-2012-MG176507-41132,2012-08-11,2012-08-15,MG-176507,OFF-FA-3074,24.46,2,2.14,1.97,0.1,Medium,Standard Class
CA-2012-NC18535140-41112,2012-07-22,2012-07-26,NC-185351404,TEC-PH-3165,302.38,3,37.8,27.37,0.2,High,Standard Class
MX-2013-ML1775518-41543,2013-09-26,2013-09-30,ML-1775518,OFF-ST-4284,38.58,1,17.36,1.97,0,Medium,Standard Class
NI-2013-MH778595-41379,2013-04-15,2013-04-20,MH-778595,OFF-ST-5689,13.82,2,-26.74,1.97,0.7,Medium,Standard Class
IN-2012-MG1789058-40951,2012-02-12,2012-02-19,MG-1789058,OFF-BI-3722,13.83,1,3.3,1.97,0,Medium,Standard Class
ES-2014-MO1795048-41712,2014-03-14,2014-03-18,MO-1795048,OFF-FA-6203,10.8,1,1.62,1.97,0,Medium,Standard Class
ES-2013-MP1796548-41588,2013-11-10,2013-11-16,MP-1796548,OFF-EN-3658,35.73,3,8.55,1.97,0,Medium,Standard Class
IN-2015-MP179657-42244,2015-08-28,2015-09-01,MP-179657,OFF-LA-6035,18.31,3,7.87,1.97,0.1,High,Standard Class
AG-2015-MS79803-42363,2015-12-25,2016-01-01,MS-79803,OFF-AR-6117,50.76,2,16.74,1.97,0,Medium,Standard Class
IV-2014-ML804029-41774,2014-05-15,2014-05-21,ML-804029,OFF-EN-3092,19.2,2,0.36,1.97,0,Medium,Standard Class
IN-2012-MF1825088-41159,2012-09-07,2012-09-11,MF-1825088,OFF-BI-6372,23.53,1,9.07,1.97,0.17,Medium,Standard Class
IN-2013-NW1840027-41502,2013-08-16,2013-08-23,NW-1840027,OFF-AR-3533,20.13,1,2.19,1.97,0,Medium,Standard Class
CA-2015-NC18535140-42096,2015-04-02,2015-04-04,NC-185351404,FUR-BO-5810,482.66,8,85.18,19.55,0.15,Medium,First Class
ID-2015-NM1852097-42263,2015-09-16,2015-09-21,NM-1852097,OFF-SU-4988,21.69,2,-9.57,1.97,0.5,Medium,Standard Class
SF-2014-NB8580117-41941,2014-10-29,2014-10-29,NB-8580117,OFF-SU-4983,10.26,1,2.55,1.97,0,Medium,Same Day
CA-2012-NC18535140-41140,2012-08-19,2012-08-24,NC-185351408,OFF-BI-4343,896.99,1,421.59,18.12,0,Medium,Standard Class
CA-2015-NC18535140-42096,2015-04-02,2015-04-04,NC-185351404,TEC-MA-3854,4799.98,2,360,10.34,0.2,Medium,First Class
SF-2015-NP8685117-42089,2015-03-26,2015-03-30,NP-8685117,OFF-LA-4679,21.3,2,1.02,1.97,0,Medium,Standard Class
UP-2013-PC8745137-41528,2013-09-11,2013-09-15,PC-8745137,OFF-EN-4918,49.62,2,15.36,1.97,0,Medium,Standard Class
US-2014-NC18535140-41973,2014-11-30,2014-12-02,NC-185351402,TEC-AC-5208,58.42,2,16.79,9.31,0.2,High,Second Class
CA-2015-NC18535140-42319,2015-11-11,2015-11-13,NC-185351404,OFF-BI-4346,26.35,3,9.55,4.21,0.2,High,Second Class
CA-2015-NC18535140-42363,2015-12-25,2015-12-29,NC-185351406,OFF-PA-6577,19.44,3,9.33,3.75,0,High,Standard Class
PL-2015-RR9315103-42137,2015-05-13,2015-05-17,RR-9315103,TEC-AC-5880,38.31,1,4.2,1.97,0,Medium,Standard Class
AO-2015-RM93754-42348,2015-12-10,2015-12-16,RM-93754,OFF-ST-6231,15.57,1,7.14,1.97,0,Medium,Standard Class
ES-2015-RB1943545-42107,2015-04-13,2015-04-16,RB-1943545,OFF-PA-4470,21.09,1,10.32,1.97,0,Medium,Second Class
CA-2012-NC18535140-41112,2012-07-22,2012-07-26,NC-185351404,OFF-SU-2997,40.7,5,11.8,3.27,0,High,Standard Class
AO-2012-RO97804-41105,2012-07-15,2012-07-19,RO-97804,OFF-AR-3465,14.55,1,3.18,1.97,0,High,Standard Class
CA-2012-NC18535140-41112,2012-07-22,2012-07-26,NC-185351404,TEC-AC-4874,45,3,4.95,2.55,0,High,Standard Class
IN-2013-RD198107-41436,2013-06-11,2013-06-17,RD-198107,OFF-BI-3291,11.91,3,2.64,1.97,0.1,Medium,Standard Class
ES-2015-RF1984045-42350,2015-12-12,2015-12-17,RF-1984045,OFF-BI-3251,24.72,2,2.46,1.97,0,Medium,Standard Class
TU-2013-RF9840134-41528,2013-09-11,2013-09-16,RF-9840134,OFF-BI-3738,12.19,4,-4.61,1.97,0.6,Medium,Second Class
UP-2012-SF10065137-41157,2012-09-05,2012-09-07,SF-10065137,OFF-AR-3495,11.94,1,5.01,1.97,0,High,Second Class
CA-2015-NC18535140-42348,2015-12-10,2015-12-14,NC-185351404,OFF-BI-2930,13.01,3,-9.97,1.94,0.7,High,Standard Class
CA-2015-NC18535140-42363,2015-12-25,2015-12-29,NC-185351406,OFF-BI-3326,12.3,5,6.15,1.94,0,High,Standard Class
TU-2012-SM10320134-41087,2012-06-27,2012-07-03,SM-10320134,OFF-AR-5904,20.71,1,-11.93,1.97,0.6,Low,Standard Class
ID-2013-SH2039599-41609,2013-12-01,2013-12-02,SH-2039599,OFF-FA-2949,7.26,1,-2.49,1.97,0.5,High,First Class
IZ-2015-SS1041061-42343,2015-12-05,2015-12-05,SS-1041061,OFF-BI-2917,16.08,2,6.72,1.97,0,High,Same Day
CA-2012-NC18535140-41140,2012-08-19,2012-08-24,NC-185351408,OFF-PA-5682,20.12,2,9.26,1.92,0,Medium,Standard Class
